NAME 1
FRAMES 10
NAME 36
FRAMES 10
10 7 130 409
11 7 130 409
12 7 130 409
13 7 130 409
14 7 130 409
15 7 130 409
16 7 130 409
17 7 130 409
18 7 130 409
19 7 130 409
NAME 37
FRAMES 10
10 7 74 391
11 7 74 391
12 7 74 391
13 7 74 391
14 7 74 391
15 7 74 391
16 7 74 391
17 7 74 391
18 7 74 391
19 7 74 391
NAME 38
FRAMES 10
10 7 41 351
11 7 41 351
12 7 41 351
13 7 41 351
14 7 41 351
15 7 41 351
16 7 41 351
17 7 41 351
18 7 41 351
19 7 41 351
NAME 39
FRAMES 10
10 7 27 409
11 7 27 409
12 7 27 409
13 7 27 409
14 7 27 409
15 7 27 409
16 7 27 409
17 7 27 409
18 7 27 409
19 7 27 409
NAME 40
FRAMES 10
10 7 147 364
11 7 147 364
12 7 147 364
13 7 147 364
14 7 147 364
15 7 147 364
16 7 147 364
17 7 147 364
18 7 147 364
19 7 147 364
