OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28832
Y 11456
START_X 28832
START_Y 11456
END_X 28832
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28480
Y 11456
START_X 28480
START_Y 11456
END_X 28480
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28544
Y 11456
START_X 28544
START_Y 11456
END_X 28544
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28512
Y 11456
START_X 28512
START_Y 11456
END_X 28512
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28800
Y 11456
START_X 28800
START_Y 11456
END_X 28800
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES item/stalactite
ACTIVE TRUE
FACE LEFT
}

{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28352
Y 11360
START_X 28352
START_Y 11360
END_X 28352
END_Y 11360
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28352
Y 11264
START_X 28352
START_Y 11264
END_X 28352
END_Y 11264
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28352
Y 11168
START_X 28352
START_Y 11168
END_X 28352
END_Y 11168
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE TARGET
NAME CAVE_BOSS_TARGET_LEFT
START_X 28500
START_Y 11398
}

{
TYPE TARGET
NAME CAVE_BOSS_TARGET_RIGHT
START_X 28788
START_Y 11398
}

{
TYPE TRIGGER
TRIGGER_NAME Scorpion Statue
TRIGGER_COUNT 0
TRIGGER_TOTAL 1
TRIGGER_TYPE RUN_SCRIPT
TRIGGER_TARGET scorpion_statue
}
