UPDATE_ENTITY BRIDGE_PIECE_3 START_X 480
UPDATE_ENTITY BRIDGE_PIECE_3 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_4 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_4 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_4 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_4 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_4 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_4 START_X 544
UPDATE_ENTITY BRIDGE_PIECE_4 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_5 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_5 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_5 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_5 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_5 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_5 START_X 608
UPDATE_ENTITY BRIDGE_PIECE_5 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_6 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_6 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_6 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_6 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_6 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_6 START_X 672
UPDATE_ENTITY BRIDGE_PIECE_6 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_7 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_7 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_7 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_7 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_7 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_7 START_X 736
UPDATE_ENTITY BRIDGE_PIECE_7 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_8 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_8 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_8 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_8 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_8 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_8 START_X 800
UPDATE_ENTITY BRIDGE_PIECE_8 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_9 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_9 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_9 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_9 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_9 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_9 START_X 864
UPDATE_ENTITY BRIDGE_PIECE_9 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_10 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_10 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_10 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_10 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_10 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_10 START_X 928
UPDATE_ENTITY BRIDGE_PIECE_10 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_11 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_11 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_11 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_11 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_11 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_11 START_X 992
UPDATE_ENTITY BRIDGE_PIECE_11 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_12 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_12 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_12 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_12 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_12 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_12 START_X 1056
UPDATE_ENTITY BRIDGE_PIECE_12 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_13 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_13 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_13 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_13 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_13 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_13 START_X 1120
UPDATE_ENTITY BRIDGE_PIECE_13 START_Y 4320
UPDATE_ENTITY BRIDGE_PIECE_14 REQUIRES boss/gargoyle_lance_2
UPDATE_ENTITY BRIDGE_PIECE_14 MENTAL -1
UPDATE_ENTITY BRIDGE_PIECE_14 MAX_THINKTIME 300
UPDATE_ENTITY BRIDGE_PIECE_14 HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_14 MAX_HEALTH 1
UPDATE_ENTITY BRIDGE_PIECE_14 START_X 1184
UPDATE_ENTITY BRIDGE_PIECE_14 START_Y 4320
ADD_ENTITY
{
TYPE SCRIPT_LINE_DEF
NAME common/line_def
X 800
Y 0
START_X 800
START_Y 0
END_X 800
END_Y 4320
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME gargoyle_start
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE ENEMY
NAME boss/gargoyle
X 1204
Y 2925
START_X 1204
START_Y 2925
END_X 1204
END_Y 2925
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 600
DAMAGE 1
SPAWNTIME 0
SPEED 2.50
WEIGHT 1.00
OBJECTIVE_NAME GARGOYLE
REQUIRES gargoyle_stone
ACTIVE FALSE
FACE LEFT
}

{
TYPE TARGET
NAME GARGOYLE_TOP_TARGET
START_X 736
START_Y 3904
}

{
TYPE TARGET
NAME GARGOYLE_MID_TARGET
START_X 436
START_Y 4000
}

{
TYPE TARGET
NAME GARGOYLE_BOTTOM_TARGET
START_X 992
START_Y 4096
}

{
TYPE TRIGGER
TRIGGER_NAME GARGOYLE
TRIGGER_COUNT 0
TRIGGER_TOTAL 1
TRIGGER_TYPE RUN_SCRIPT
TRIGGER_TARGET gargoyle_die
}
MAP_NAME map07
UPDATE_ENTITY_BY_START 5248 16096 OBJECTIVE_NAME SEWER_BOSS_DOOR
MAP_NAME map10
UPDATE_ENTITY BOX_TRAP_DOOR_SWITCH MAX_THINKTIME 600
UPDATE_ENTITY BOX_TRAP_DOOR_SWITCH THINKTIME 180
MAP_NAME map09
UPDATE_ENTITY Outskirts-Fortress X 2440
UPDATE_ENTITY Outskirts-Fortress START_X 2440
UPDATE_ENTITY Outskirts-Fortress END_X 2440
